,location,total_sqft,bath,price,bhk
2979,Hebbal Kempapura,2280.0,5.0,200.0,5
2980,Hebbal Kempapura,1200.0,2.0,125.0,2
2981,Hebbal Kempapura,2900.0,4.0,240.0,3
2983,Hebbal Kempapura,1300.0,2.0,102.0,2
2984,Hebbal Kempapura,1466.0,2.0,140.0,3
2986,Hebbal Kempapura,1725.0,2.0,165.0,3
2987,Hebbal Kempapura,1200.0,3.0,125.0,3
2988,Hebbal Kempapura,3408.0,3.0,260.0,3
2989,Hebbal Kempapura,1485.0,3.0,132.0,2
2990,Hebbal Kempapura,1400.0,2.0,108.0,2
2991,Hebbal Kempapura,1800.0,3.0,150.0,3
2992,Hebbal Kempapura,2400.0,5.0,200.0,5
2993,Hebbal Kempapura,2800.0,5.0,220.0,5
2994,Hebbal Kempapura,1785.0,3.0,165.0,3
2995,Hebbal Kempapura,3729.0,4.0,384.0,4
2996,Hebbal Kempapura,1600.0,3.0,170.0,3
2997,Hebbal Kempapura,1730.0,3.0,175.0,3
2999,Hegde Nagar,1569.0,3.0,101.0,3
3000,Hegde Nagar,3000.0,7.0,210.0,6
3001,Hegde Nagar,2026.0,3.0,132.0,3
3002,Hegde Nagar,1801.0,3.0,115.0,3
3003,Hegde Nagar,1050.0,1.0,56.0,2
3004,Hegde Nagar,1341.0,2.0,97.0,2
3005,Hegde Nagar,2112.95,4.0,145.0,3
3006,Hegde Nagar,1200.0,4.0,83.0,4
3007,Hegde Nagar,1703.0,3.0,113.0,3
3008,Hegde Nagar,1570.0,3.0,105.0,3
3009,Hegde Nagar,1801.0,3.0,140.0,3
3010,Hegde Nagar,1584.01,3.0,103.0,3
3011,Hegde Nagar,1965.0,4.0,125.0,3
3012,Hegde Nagar,1200.0,2.0,75.0,2
3013,Hegde Nagar,1847.0,3.0,135.0,3
3014,Hegde Nagar,1965.0,4.0,132.0,3
3015,Hegde Nagar,1703.0,3.0,125.0,3
3016,Hegde Nagar,1847.0,3.0,125.0,3
3017,Hegde Nagar,2144.6,4.0,145.0,3
3018,Hegde Nagar,1718.0,3.0,119.0,3
3019,Hegde Nagar,1847.0,3.0,123.0,3
3020,Hegde Nagar,1340.0,2.0,72.0,2
3021,Hegde Nagar,2087.01,3.0,115.0,3
3022,Hegde Nagar,1703.0,3.0,130.0,3
3023,Hegde Nagar,2087.01,4.0,135.0,3
3024,Hegde Nagar,1718.0,3.0,130.0,3
3025,Hegde Nagar,1884.0,4.0,118.0,3
3026,Hegde Nagar,1930.0,4.0,122.0,3
3027,Hegde Nagar,1584.01,3.0,104.0,3
3028,Hegde Nagar,1168.0,2.0,68.0,3
3029,Hegde Nagar,2162.03,4.0,129.0,3
3030,Hegde Nagar,2087.01,4.0,160.0,3
3031,Hegde Nagar,1000.0,2.0,66.0,2
3032,Hegde Nagar,1348.0,2.0,80.5,3
3033,Hennur,1075.0,2.0,52.0,2
3034,Hennur,1255.0,2.0,52.32,2
3035,Hennur,1225.0,2.0,57.0,2
3036,Hennur,1255.0,2.0,57.5,2
3037,Hennur,1259.0,2.0,57.0,2
3038,Hennur,1255.0,2.0,53.5,2
3039,Hennur,1285.0,2.0,60.0,2
3040,Hennur,1285.0,2.0,60.0,2
3041,Hennur,1100.0,2.0,60.0,2
3042,Hennur,1231.0,2.0,48.0,2
3043,Hennur,1255.0,2.0,58.0,2
3044,Hennur,1040.0,2.0,42.12,2
3045,Hennur,1255.0,2.0,54.5,2
3046,Hennur,1041.0,2.0,40.6,2
3048,Hennur,1255.0,2.0,55.5,2
3050,Hennur,1231.0,2.0,50.0,2
3051,Hennur,2500.0,5.0,125.0,5
3052,Hennur,1160.0,2.0,49.0,2
3053,Hennur,2400.0,3.0,135.0,3
3054,Hennur,1255.0,2.0,53.5,2
3055,Hennur,1255.0,2.0,55.5,2
3056,Hennur,1100.0,2.0,44.55,2
3057,Hennur,1255.0,2.0,57.5,2
3058,Hennur,960.0,2.0,48.0,2
3059,Hennur,1020.0,2.0,48.0,2
3060,Hennur,1255.0,2.0,52.32,2
3061,Hennur,1295.0,2.0,64.0,2
3062,Hennur,1935.0,3.0,102.0,3
3064,Hennur,1345.0,2.0,69.0,3
3065,Hennur,1255.0,2.0,58.0,2
3066,Hennur,1420.0,2.0,62.0,2
3067,Hennur,1155.0,2.0,54.5,2
3068,Hennur,1255.0,2.0,52.32,2
3069,Hennur,1255.0,2.0,52.35,2
3071,Hennur,1255.0,2.0,54.5,2
3072,Hennur,1830.0,2.0,113.0,3
3073,Hennur,1255.0,2.0,55.5,2
3074,Hennur,1255.0,2.0,53.57,2
3075,Hennur,1255.0,2.0,56.5,2
3076,Hennur,1050.0,2.0,42.73,2
3077,Hennur,1295.0,2.0,62.0,2
3078,Hennur Road,2089.0,3.0,140.0,3
3080,Hennur Road,5000.0,8.0,250.0,8
3081,Hennur Road,1385.0,2.0,83.09,2
3083,Hennur Road,2264.0,3.0,159.0,3
3084,Hennur Road,1157.0,2.0,84.0,2
3085,Hennur Road,1904.0,3.0,120.0,3
3086,Hennur Road,1891.0,3.0,109.0,3
3087,Hennur Road,1561.0,3.0,95.0,3
3089,Hennur Road,2060.0,3.0,149.0,3
3090,Hennur Road,1482.0,2.0,92.0,3
3091,Hennur Road,1232.0,2.0,89.0,2
3092,Hennur Road,1065.0,2.0,42.6,2
3094,Hennur Road,1482.0,2.0,87.0,3
3095,Hennur Road,1891.0,3.0,139.0,3
3096,Hennur Road,1703.0,3.0,101.0,3
3097,Hennur Road,1232.0,2.0,69.61,2
3098,Hennur Road,987.0,2.0,49.0,2
3100,Hennur Road,2160.0,3.0,160.0,3
3102,Hennur Road,1680.0,3.0,99.27,3
3103,Hennur Road,1065.0,2.0,42.6,2
3104,Hennur Road,1385.0,2.0,83.09,2
3106,Hennur Road,2350.0,3.0,174.0,3
3107,Hennur Road,1586.0,3.0,93.94,3
3108,Hennur Road,1975.0,3.0,123.0,3
3110,Hennur Road,1290.0,2.0,94.5,3
3111,Hennur Road,901.0,2.0,49.5,2
3112,Hennur Road,1445.0,3.0,86.56,3
3113,Hennur Road,1482.0,2.0,97.0,3
3114,Hennur Road,1182.0,2.0,82.5,2
3116,Hennur Road,1036.0,2.0,59.46,2
3117,Hennur Road,1891.0,3.0,109.0,3
3118,Hennur Road,1232.0,2.0,69.61,2
3120,Hennur Road,2320.0,3.0,170.0,3
3121,Hennur Road,1936.0,3.0,118.0,3
3122,Hennur Road,1480.0,2.0,65.0,2
3123,Hennur Road,1590.0,3.0,96.5,3
3124,Hennur Road,1445.0,2.0,105.0,3
3125,Hennur Road,1036.0,2.0,59.45,2
3126,Hennur Road,1832.0,3.0,125.0,3
3127,Hennur Road,1359.0,2.0,104.0,2
3128,Hennur Road,1341.0,2.0,75.76,2
3129,Hennur Road,1040.0,2.0,50.0,2
3131,Hennur Road,1414.0,2.0,84.18,2
3132,Hennur Road,1949.0,3.0,133.0,3
3133,Hennur Road,1232.0,2.0,89.0,2
3134,Hennur Road,1250.0,2.0,77.88,3
3135,Hennur Road,2502.0,4.0,180.0,4
3136,Hennur Road,1831.0,3.0,110.0,3
3137,Hennur Road,1232.0,2.0,87.0,2
3138,Hennur Road,1232.0,2.0,74.0,2
3139,Hennur Road,1232.0,2.0,66.0,2
3140,Hennur Road,1341.0,2.0,95.0,2
3142,Hennur Road,1232.0,2.0,88.0,2
3143,Hennur Road,2365.0,4.0,175.0,3
3144,Hennur Road,1310.0,2.0,66.0,2
3146,Hennur Road,1015.0,2.0,50.0,2
3148,Hennur Road,2264.0,3.0,168.0,3
3149,Hennur Road,2002.0,3.0,120.0,3
3150,Hennur Road,1232.0,2.0,69.6,2
3151,Hennur Road,1195.0,2.0,73.0,2
3152,Hennur Road,1020.0,2.0,47.0,2
3153,Hennur Road,5100.0,6.0,375.0,5
3154,Hennur Road,1061.0,2.0,54.92,2
3156,Hennur Road,1020.0,2.0,45.0,2
3157,Hennur Road,2041.0,3.0,128.0,3
3158,Hennur Road,1232.0,2.0,87.0,2
3159,Hennur Road,1066.0,2.0,52.23,2
3160,Hennur Road,973.0,2.0,56.0,2
3161,Hennur Road,1255.0,2.0,84.0,2
3162,Hennur Road,1232.0,2.0,83.0,2
3163,Hennur Road,1832.0,3.0,116.0,3
3164,Hennur Road,2050.0,3.0,120.0,3
3165,Hennur Road,1445.0,2.0,86.69,3
3166,Hennur Road,1445.0,2.0,83.0,3
3169,Hennur Road,1654.0,3.0,97.8,3
3170,Hennur Road,1480.0,3.0,100.0,3
3171,Hennur Road,1450.0,3.0,88.6,3
3172,Hennur Road,1155.0,2.0,69.18,2
3173,Hennur Road,1053.0,2.0,53.0,2
3174,Hennur Road,1195.0,2.0,59.0,2
3175,Hennur Road,1904.0,3.0,129.0,3
3176,Hennur Road,1981.0,3.0,134.0,3
3177,Hennur Road,1155.0,2.0,69.18,2
3179,Hennur Road,1590.0,3.0,105.0,3
3180,Hennur Road,2041.0,3.0,138.0,3
3181,Hennur Road,1100.0,2.0,78.0,3
3182,Hennur Road,1880.0,4.0,154.0,4
3183,Hennur Road,1232.0,2.0,69.61,2
3184,Hennur Road,1748.0,3.0,103.0,3
3185,Hennur Road,1460.0,2.0,80.3,2
3186,Hennur Road,1933.0,3.0,140.0,3
3187,Hennur Road,1030.0,2.0,46.5,2
3188,Hennur Road,1232.0,2.0,69.61,2
3190,Hennur Road,1445.0,2.0,89.56,3
3191,Hennur Road,973.0,2.0,50.74,2
3193,Hennur Road,1305.0,2.0,77.0,3
3195,Hennur Road,1165.0,2.0,67.0,2
3196,Hennur Road,980.0,2.0,51.0,2
3197,Hennur Road,1232.0,2.0,80.0,2
3198,Hennur Road,1085.0,2.0,43.4,2
3199,Hennur Road,950.0,2.0,55.0,2
3200,Hennur Road,1140.0,2.0,56.0,2
3201,Hennur Road,1891.0,3.0,110.0,3
3204,Hennur Road,1165.0,2.0,52.0,2
3205,Hennur Road,1450.0,2.0,80.0,2
3206,Hennur Road,1155.0,2.0,69.18,2
3207,Hennur Road,1936.0,3.0,131.0,3
3208,Hoodi,985.0,2.0,67.0,2
3212,Hoodi,1425.0,2.0,80.0,2
3213,Hoodi,1420.0,2.0,75.0,2
3214,Hoodi,1639.0,3.0,110.0,3
3215,Hoodi,1606.0,3.0,89.55,3
3216,Hoodi,1639.0,3.0,98.32,3
3221,Hoodi,1026.0,2.0,60.87,2
3222,Hoodi,1050.0,2.0,50.0,2
3223,Hoodi,1400.0,2.0,78.0,2
3224,Hoodi,2400.0,5.0,160.0,5
3225,Hoodi,1196.0,2.0,71.74,2
3227,Hoodi,1500.0,2.0,84.0,2
3228,Hoodi,1055.0,2.0,57.63,2
3229,Hoodi,1925.0,2.0,114.0,3
3230,Hoodi,1400.0,2.0,82.0,2
3232,Hoodi,706.0,1.0,48.24,1
3233,Hoodi,1257.0,2.0,69.0,2
3234,Hoodi,1132.0,2.0,67.9,2
3235,Hoodi,1925.0,3.0,110.0,3
3237,Hoodi,1257.0,2.0,71.03,2
3238,Hoodi,1305.0,2.0,75.0,2
3240,Hoodi,1240.0,2.0,65.0,2
3242,Hoodi,1108.0,2.0,74.23,2
3244,Hoodi,1257.0,2.0,68.5,2
3245,Hoodi,1000.0,2.0,48.0,2
3246,Hoodi,1063.0,2.0,61.17,2
3247,Hoodi,1259.0,2.0,69.45,2
3248,Hoodi,1111.0,2.0,49.43,2
3250,Hoodi,1715.0,2.0,100.0,3
3252,Hoodi,1447.0,3.0,76.0,2
3253,Hoodi,2144.0,3.0,140.0,3
3254,Hoodi,1108.0,2.0,66.46,2
3256,Hoodi,1837.0,3.0,110.0,3
3257,Hoodi,3385.0,4.0,220.0,4
3259,Hoodi,1181.0,2.0,55.0,2
3260,Hoodi,1490.0,3.0,85.0,3
3261,Horamavu Agara,1200.0,2.0,45.0,2
3262,Horamavu Agara,1560.0,3.0,75.0,3
3263,Horamavu Agara,755.0,2.0,37.49,2
3264,Horamavu Agara,982.0,2.0,47.65,2
3265,Horamavu Agara,1650.0,2.0,75.0,3
3266,Horamavu Agara,950.0,2.0,39.0,2
3267,Horamavu Agara,1756.0,3.0,92.0,3
3268,Horamavu Agara,1106.0,2.0,43.09,2
3269,Horamavu Agara,1079.0,2.0,41.0,2
3270,Horamavu Agara,1265.0,2.0,65.0,3
3271,Horamavu Agara,1060.0,2.0,37.0,2
3272,Horamavu Agara,1107.83,2.0,41.51,2
3273,Horamavu Agara,980.0,2.0,38.19,2
3274,Horamavu Agara,1250.0,3.0,65.0,3
3275,Horamavu Agara,1145.0,2.0,41.21,2
3276,Horamavu Agara,2400.0,3.0,80.0,5
3277,Horamavu Agara,1000.0,2.0,46.0,2
3278,Horamavu Agara,760.0,2.0,37.49,2
3279,Horamavu Agara,1150.0,2.0,42.0,2
3281,Horamavu Agara,750.0,2.0,37.49,2
3282,Horamavu Agara,625.0,1.0,27.0,1
3283,Horamavu Agara,1080.0,2.0,38.0,2
3284,Horamavu Agara,994.0,2.0,42.28,2
3285,Horamavu Agara,1107.83,2.0,41.51,2
3287,Horamavu Agara,1090.0,2.0,46.0,2
3288,Horamavu Agara,1400.0,3.0,63.0,3
3289,Horamavu Agara,1557.0,3.0,70.0,3
3290,Horamavu Agara,1058.0,2.0,47.0,2
3293,Horamavu Banaswadi,1460.0,2.0,80.5,2
3294,Horamavu Banaswadi,1156.0,2.0,46.0,2
3295,Horamavu Banaswadi,1180.0,2.0,58.0,2
3296,Horamavu Banaswadi,1307.0,2.0,51.6,2
3297,Horamavu Banaswadi,3800.0,8.0,200.0,6
3298,Horamavu Banaswadi,1357.0,2.0,54.0,2
3299,Horamavu Banaswadi,925.0,2.0,38.0,2
3300,Horamavu Banaswadi,1272.0,2.0,48.0,2
3301,Horamavu Banaswadi,1225.0,2.0,49.5,2
3302,Horamavu Banaswadi,1272.0,2.0,51.5,2
3303,Horamavu Banaswadi,1272.0,2.0,51.5,2
3304,Horamavu Banaswadi,1156.0,2.0,46.9,2
3305,Horamavu Banaswadi,1200.0,2.0,45.0,2
3306,Horamavu Banaswadi,1254.0,2.0,47.0,2
3307,Horamavu Banaswadi,1610.0,3.0,68.0,3
3308,Horamavu Banaswadi,1210.0,2.0,50.0,2
3309,Horamavu Banaswadi,1357.0,2.0,54.0,2
3310,Horamavu Banaswadi,1272.0,2.0,50.0,2
3311,Horamavu Banaswadi,1200.0,2.0,45.0,2
3312,Horamavu Banaswadi,1025.0,2.0,45.0,2
3313,Horamavu Banaswadi,1081.0,2.0,52.0,2
3314,Horamavu Banaswadi,1000.0,2.0,50.0,2
3315,Hormavu,1500.0,2.0,78.0,2
3316,Hormavu,1150.0,2.0,55.0,2
3318,Hormavu,1180.0,2.0,50.0,2
3319,Hormavu,1200.0,2.0,67.0,2
3320,Hormavu,1200.0,3.0,70.0,2
3321,Hormavu,1175.0,2.0,52.0,2
3322,Hormavu,1351.0,2.0,53.0,1
3323,Hormavu,1141.0,2.0,44.4,2
3324,Hormavu,1130.0,2.0,42.3,2
3326,Hormavu,1725.0,3.0,85.0,3
3327,Hormavu,1153.0,2.0,65.0,2
3328,Hormavu,1150.0,2.0,53.11,2
3329,Hormavu,1123.0,2.0,56.0,2
3330,Hormavu,1385.0,2.0,69.0,3
3332,Hormavu,1030.0,2.0,49.35,2
3333,Hormavu,1018.0,2.0,50.8,2
3334,Hormavu,1555.0,3.0,75.0,3
3335,Hormavu,1143.0,2.0,53.0,2
3336,Hormavu,1100.0,2.0,38.0,2
3337,Hormavu,1000.0,2.0,50.0,2
3338,Hormavu,1350.0,2.0,45.0,2
3339,Hormavu,1200.0,2.0,68.0,2
3341,Hormavu,1200.0,2.0,68.0,2
3342,Hormavu,765.0,2.0,37.49,2
3344,Hormavu,1250.0,2.0,60.0,2
3345,Hormavu,965.0,2.0,37.15,2
3346,Hormavu,846.5,1.0,28.275,1
3347,Hormavu,1129.0,2.0,44.0,2
3348,Hormavu,1385.0,2.0,69.25,3
3349,Hormavu,1165.0,2.0,40.0,2
3350,Hormavu,1065.0,2.0,50.92,2
3351,Hormavu,1046.0,2.0,60.0,2
3352,Hormavu,1400.0,2.0,75.0,2
3353,Hormavu,1365.0,2.0,65.0,3
3354,Hormavu,1196.0,2.0,44.8,2
3355,Hormavu,1263.0,2.0,47.36,2
3356,Hormavu,1015.0,2.0,39.08,2
3358,Hormavu,1200.0,2.0,73.0,2
3359,Hormavu,1250.0,2.0,65.0,2
3361,Hormavu,1075.0,2.0,53.7,2
3362,Hormavu,980.0,2.0,42.0,2
3363,Hormavu,1075.0,2.0,53.7,2
3364,Hormavu,2282.0,4.0,115.0,4
3365,Hormavu,1206.0,2.0,55.0,2
3366,Hormavu,1310.0,2.0,67.0,2
3367,Hormavu,1310.0,2.0,60.0,2
3368,Hormavu,1020.0,2.0,45.75,2
3369,Hormavu,1210.0,2.0,69.0,2
3370,Hosa Road,1652.0,3.0,85.0,3
3372,Hosa Road,1161.0,2.0,55.15,2
3374,Hosa Road,1161.0,2.0,55.15,2
3375,Hosa Road,1365.0,2.0,92.0,2
3376,Hosa Road,1243.0,2.0,48.5,2
3378,Hosa Road,1332.0,2.0,86.12,3
3379,Hosa Road,615.0,1.0,28.29,1
3380,Hosa Road,1318.0,2.0,85.28,3
3381,Hosa Road,1133.0,2.0,52.0,2
3382,Hosa Road,1016.0,2.0,40.0,2
3383,Hosa Road,972.0,2.0,40.0,2
3384,Hosa Road,1161.0,2.0,55.15,2
3385,Hosa Road,1532.0,3.0,98.13,3
3386,Hosa Road,1680.0,3.0,101.0,3
3387,Hosa Road,880.0,2.0,50.0,2
3388,Hosa Road,1533.0,3.0,98.18,3
3389,Hosa Road,1040.0,2.0,68.59,2
3390,Hosa Road,1040.0,2.0,61.0,2
3392,Hosa Road,1245.0,2.0,62.0,2
3393,Hosa Road,1311.0,2.0,84.86,3
3394,Hosa Road,1107.5,1.0,39.99,1
3396,Hosa Road,1364.0,2.0,64.79,2
3397,Hosa Road,1016.0,2.0,45.0,2
3399,Hosa Road,1360.0,2.0,77.61,2
3400,Hosa Road,1170.0,2.0,65.0,2
3401,Hosa Road,1161.0,2.0,55.15,2
3402,Hosa Road,1470.0,2.0,84.22,3
3404,Hosa Road,1161.0,2.0,48.75,2
3406,Hosa Road,1016.0,2.0,39.95,2
3407,Hosakerehalli,2378.0,3.0,262.0,3
3408,Hosakerehalli,2376.0,3.0,203.0,3
3409,Hosakerehalli,3205.0,5.0,380.0,4
3411,Hosakerehalli,3024.0,5.0,350.0,4
3412,Hosakerehalli,2400.0,5.0,250.0,5
3413,Hosakerehalli,1817.0,4.0,153.0,3
3414,Hosakerehalli,1304.0,2.0,100.0,2
3415,Hosakerehalli,2480.0,3.0,245.0,3
3416,Hosakerehalli,925.0,2.0,46.5,2
3417,Hosakerehalli,2480.0,4.0,260.0,3
3418,Hosakerehalli,1596.0,3.0,79.8,3
3419,Hosakerehalli,1200.0,2.0,100.0,3
3420,Hosakerehalli,3205.0,4.0,300.0,4
3421,Hosakerehalli,3033.0,4.0,326.0,4
3422,Hosakerehalli,600.0,2.0,65.0,2
3423,Hosakerehalli,2480.0,4.0,265.0,3
3424,Hosakerehalli,925.0,2.0,46.25,2
3425,Hosakerehalli,2376.0,3.0,240.0,3
3426,Hosakerehalli,1500.0,6.0,145.0,5
3427,Hoskote,1250.0,3.0,50.0,3
3428,Hoskote,1225.0,3.0,40.0,3
3429,Hoskote,1740.0,3.0,60.0,3
3430,Hoskote,1170.0,2.0,45.0,2
3432,Hoskote,1200.0,3.0,57.0,3
3433,Hoskote,1069.0,2.0,38.0,3
3434,Hoskote,1095.0,2.0,33.6,2
3436,Hoskote,1065.0,2.0,31.5,2
3437,Hoskote,1395.0,2.0,63.0,3
3438,Hoskote,1065.0,2.0,28.5,2
3439,Hoskote,945.0,2.0,35.0,2
3440,Hoskote,1468.0,2.0,28.095,2
3441,Hoskote,1065.0,2.0,33.75,2
3442,Hoskote,509.0,1.0,23.0,1
3443,Hosur Road,1656.0,2.0,120.0,2
3444,Hosur Road,1194.0,2.0,69.0,2
3447,Hosur Road,3300.0,5.0,240.0,5
3448,Hosur Road,1510.0,2.0,105.0,3
3449,Hosur Road,1427.0,2.0,80.63,3
3450,Hosur Road,1508.0,2.0,110.0,3
3451,Hosur Road,460.0,1.0,21.0,1
3453,Hosur Road,1179.0,2.0,49.0,2
3454,Hosur Road,950.0,2.0,60.0,2
3455,Hosur Road,1194.0,2.0,71.64,2
3456,Hosur Road,1766.0,3.0,130.0,3
3457,Hosur Road,1689.0,3.0,103.0,3
3458,Hosur Road,3600.0,5.0,180.0,5
3459,Hosur Road,1170.0,2.0,48.0,2
3460,Hosur Road,1250.0,2.0,55.0,2
3461,Hosur Road,1689.0,3.0,103.0,3
3462,Hosur Road,4235.0,4.0,241.0,4
3464,Hosur Road,2000.0,4.0,130.0,4
3465,Hosur Road,1250.0,2.0,65.0,2
3466,Hosur Road,1689.0,3.0,103.0,3
3469,Hosur Road,1223.0,2.0,93.0,2
3471,Hosur Road,1919.0,3.0,117.0,3
3472,Hulimavu,1125.0,2.0,50.0,2
3473,Hulimavu,1242.0,2.0,51.0,2
3475,Hulimavu,1823.0,3.0,100.0,3
3476,Hulimavu,1300.0,2.0,36.0,2
3477,Hulimavu,1080.0,2.0,43.2,2
3478,Hulimavu,1100.0,2.0,71.5,2
3480,Hulimavu,688.0,1.0,50.0,1
3481,Hulimavu,1255.0,2.0,73.0,2
3482,Hulimavu,1200.0,4.0,75.0,4
3483,Hulimavu,1058.0,2.0,48.0,2
3484,Hulimavu,1375.0,2.0,80.0,2
3485,Hulimavu,1248.0,2.0,69.0,2
3486,Hulimavu,1818.0,3.0,135.0,3
3487,Hulimavu,1225.0,2.0,55.0,2
3488,Hulimavu,1255.0,2.0,74.0,2
3489,Hulimavu,1175.0,2.0,45.0,2
3490,Hulimavu,1255.0,2.0,69.0,2
3491,Hulimavu,1255.0,2.0,66.0,2
3492,Hulimavu,3035.0,5.0,271.0,3
3493,Hulimavu,3035.0,5.0,220.0,3
3494,Hulimavu,1127.0,2.0,65.0,2
3495,Hulimavu,1200.0,2.0,50.0,2
3497,Hulimavu,1200.0,2.0,75.0,2
3498,Hulimavu,1430.0,2.0,90.0,3
3499,Hulimavu,850.0,1.0,39.5,2
3500,Hulimavu,1000.0,2.0,45.0,2
3503,Hulimavu,3560.0,5.0,318.0,4
3504,Hulimavu,1011.0,2.0,38.0,2
3505,Hulimavu,1276.0,2.0,76.0,2
3506,Hulimavu,1500.0,2.0,90.0,2
3507,Hulimavu,1942.5,2.0,60.48,2
3508,Hulimavu,1021.0,2.0,76.0,2
3509,Hulimavu,581.0,1.0,29.0,1
3510,Hulimavu,935.0,2.0,45.0,2
3511,Hulimavu,1050.0,2.0,125.0,2
3513,Hulimavu,1200.0,4.0,75.0,4
3514,Hulimavu,1260.0,2.0,82.0,3
3515,Hulimavu,450.0,1.0,20.0,1
3516,Hulimavu,1231.0,2.0,84.5,2
3517,Hulimavu,1916.0,2.0,150.0,3
3518,Hulimavu,1115.0,2.0,44.6,2
3519,ISRO Layout,4400.0,6.0,250.0,6
3520,ISRO Layout,1000.0,2.0,60.0,2
3521,ISRO Layout,1180.0,2.0,52.0,2
3522,ISRO Layout,1000.0,2.0,60.0,2
3523,ISRO Layout,1310.0,2.0,68.0,3
3524,ISRO Layout,4200.0,4.0,255.0,4
3525,ISRO Layout,1050.0,2.0,51.0,2
3526,ISRO Layout,1370.0,2.0,87.0,3
3527,ITPL,1200.0,3.0,56.12,3
3528,ITPL,1200.0,3.0,56.12,3
3529,ITPL,1200.0,3.0,56.12,3
3530,ITPL,1334.0,2.0,55.43,2
3531,ITPL,1500.0,3.0,61.52,3
3532,ITPL,8500.5,5.0,300.0,4
3533,Iblur Village,3235.0,3.0,235.0,3
3534,Iblur Village,3596.0,5.0,290.0,4
3535,Iblur Village,1920.0,3.0,130.0,3
3536,Iblur Village,1995.0,3.0,135.0,3
3537,Iblur Village,3596.0,5.0,282.0,4
3538,Iblur Village,1918.0,3.0,129.0,3
3540,Iblur Village,2100.0,4.0,145.0,3
3541,Iblur Village,1920.0,3.0,150.0,3
3542,Iblur Village,1920.0,3.0,130.0,3
3543,Iblur Village,1920.0,3.0,150.0,3
3544,Iblur Village,2000.0,4.0,138.0,3
3545,Iblur Village,3596.0,5.0,260.0,4
3546,Iblur Village,3596.0,5.0,279.0,4
3547,Iblur Village,2666.0,4.0,200.0,3
3548,Iblur Village,5384.0,5.0,420.0,5
3549,Iblur Village,3596.0,5.0,297.0,4
3550,Iblur Village,5515.0,6.0,425.0,5
3551,Iblur Village,1920.0,3.0,130.0,3
3552,Iblur Village,3596.0,4.0,268.0,4
3555,Indira Nagar,1200.0,2.0,93.0,2
3556,Indira Nagar,1128.0,2.0,105.0,2
3557,Indira Nagar,2800.0,3.0,330.0,3
3558,Indira Nagar,1650.0,3.0,200.0,3
3560,Indira Nagar,1210.0,2.0,102.0,2
3561,Indira Nagar,1224.0,2.0,105.0,2
3562,Indira Nagar,2070.0,3.0,225.0,3
3563,Indira Nagar,500.0,1.0,70.0,1
3564,Indira Nagar,1400.0,2.0,168.0,2
3565,Indira Nagar,2400.0,4.0,525.0,4
3567,Indira Nagar,1145.0,2.0,100.0,2
3568,Indira Nagar,1470.0,2.0,170.0,2
3569,Indira Nagar,2700.0,3.0,324.0,3
3570,Indira Nagar,850.0,1.0,57.0,1
3571,Indira Nagar,3250.0,8.0,600.0,8
3572,Indira Nagar,2601.0,4.0,312.0,3
3573,Indira Nagar,1260.0,2.0,100.0,2
3574,Indira Nagar,1740.0,3.0,191.0,3
3575,Indira Nagar,1650.0,3.0,220.0,3
3578,Indira Nagar,1440.0,3.0,275.0,3
3579,Indira Nagar,1475.0,2.0,171.0,2
3580,Indira Nagar,3200.0,4.0,440.0,4
3581,Indira Nagar,4000.0,4.0,700.0,4
3582,Indira Nagar,850.0,1.0,60.0,1
3583,Indira Nagar,2400.0,4.0,405.0,4
3584,Indira Nagar,1800.0,5.0,350.0,5
3587,Indira Nagar,1650.0,3.0,200.0,3
3588,Indira Nagar,2800.0,4.0,365.0,4
3589,Indira Nagar,1260.0,2.0,120.0,2
3590,Indira Nagar,1149.0,2.0,130.0,2
3592,Indira Nagar,2400.0,6.0,475.0,6
3593,JP Nagar,1000.0,2.0,35.0,2
3595,JP Nagar,7800.0,2.0,548.5,5
3596,JP Nagar,6624.5,2.0,453.0,4
3597,JP Nagar,1100.0,2.0,70.0,2
3598,JP Nagar,940.0,2.0,49.0,2
3601,JP Nagar,1078.0,2.0,45.0,2
3602,JP Nagar,1050.0,1.0,44.0,1
3603,JP Nagar,2002.5,2.0,93.865,2
3604,JP Nagar,1200.0,2.0,62.0,2
3605,JP Nagar,1300.0,2.0,90.87,2
3606,JP Nagar,1315.0,2.0,85.4,3
3607,JP Nagar,1690.0,3.0,112.0,3
3612,JP Nagar,750.0,1.0,52.5,1
3613,JP Nagar,1200.0,2.0,78.0,2
3614,JP Nagar,1850.0,2.0,110.0,3
3615,JP Nagar,1100.0,2.0,45.0,2
3616,JP Nagar,1197.0,2.0,47.88,2
3617,JP Nagar,2700.0,4.0,160.0,7
3619,JP Nagar,820.0,2.0,45.0,2
3620,JP Nagar,1750.0,3.0,123.0,3
3627,JP Nagar,745.0,1.0,34.27,1
3628,JP Nagar,1800.0,6.0,68.0,6
3629,JP Nagar,1150.0,2.0,90.0,2
3631,JP Nagar,1960.0,3.0,138.0,3
3632,JP Nagar,1500.0,2.0,87.0,4
3634,JP Nagar,1250.0,2.0,60.0,2
3635,JP Nagar,1125.0,2.0,39.98,2
3636,JP Nagar,1300.0,2.0,91.65,2
3637,JP Nagar,1107.0,2.0,57.0,2
3638,JP Nagar,1250.0,2.0,93.0,2
3639,JP Nagar,1500.0,2.0,108.0,3
